Loading class name:BtcRelax\AM   |  Date:  11.05.2016 11:42:28
Loading class name:BtcRelax\User   |  Date:  11.05.2016 11:42:28
Loading class name:BtcRelax\CustomerDao   |  Date:  11.05.2016 11:42:28
Loading class name:BtcRelax\BaseDao   |  Date:  11.05.2016 11:42:28
Loading class name:BtcRelax\Model\Customer   |  Date:  11.05.2016 11:42:28
Loading class name:BtcRelax\Mapping\CustomerMapper   |  Date:  11.05.2016 11:42:28
Loading class name:BtcRelax\OM   |  Date:  11.05.2016 11:42:28
Loading class name:BtcRelax\SecureSession   |  Date:  11.05.2016 11:42:28
Loading class name:BtcRelax\DAO   |  Date:  11.05.2016 11:42:28
Start to initialize core version:1.2.2.0   |  Date:  11.05.2016 11:42:58
Loading class name:BtcRelax\RE   |  Date:  11.05.2016 11:42:58
Loading class name:BtcRelax\AM   |  Date:  11.05.2016 11:42:58
Loading class name:BtcRelax\User   |  Date:  11.05.2016 11:42:58
Loading class name:BtcRelax\CustomerDao   |  Date:  11.05.2016 11:42:58
Loading class name:BtcRelax\BaseDao   |  Date:  11.05.2016 11:42:58
Loading class name:BtcRelax\Model\Customer   |  Date:  11.05.2016 11:42:58
Loading class name:BtcRelax\Mapping\CustomerMapper   |  Date:  11.05.2016 11:42:58
Loading class name:BtcRelax\OM   |  Date:  11.05.2016 11:42:58
Loading class name:BtcRelax\SecureSession   |  Date:  11.05.2016 11:42:58
Loading class name:BtcRelax\DAO   |  Date:  11.05.2016 11:42:58
Start to initialize core version:1.2.2.0   |  Date:  11.05.2016 11:43:28
Loading class name:BtcRelax\RE   |  Date:  11.05.2016 11:43:28
Loading class name:BtcRelax\AM   |  Date:  11.05.2016 11:43:28
Loading class name:BtcRelax\User   |  Date:  11.05.2016 11:43:28
Loading class name:BtcRelax\CustomerDao   |  Date:  11.05.2016 11:43:28
Loading class name:BtcRelax\BaseDao   |  Date:  11.05.2016 11:43:28
Loading class name:BtcRelax\Model\Customer   |  Date:  11.05.2016 11:43:28
Loading class name:BtcRelax\Mapping\CustomerMapper   |  Date:  11.05.2016 11:43:28
Loading class name:BtcRelax\OM   |  Date:  11.05.2016 11:43:28
Loading class name:BtcRelax\SecureSession   |  Date:  11.05.2016 11:43:28
Loading class name:BtcRelax\DAO   |  Date:  11.05.2016 11:43:28
Start to initialize core version:1.2.2.0   |  Date:  11.05.2016 11:43:58
Loading class name:BtcRelax\RE   |  Date:  11.05.2016 11:43:58
Loading class name:BtcRelax\AM   |  Date:  11.05.2016 11:43:58
Loading class name:BtcRelax\User   |  Date:  11.05.2016 11:43:58
Loading class name:BtcRelax\CustomerDao   |  Date:  11.05.2016 11:43:58
Loading class name:BtcRelax\BaseDao   |  Date:  11.05.2016 11:43:58
Loading class name:BtcRelax\Model\Customer   |  Date:  11.05.2016 11:43:58
Loading class name:BtcRelax\Mapping\CustomerMapper   |  Date:  11.05.2016 11:43:58
Loading class name:BtcRelax\OM   |  Date:  11.05.2016 11:43:58
Loading class name:BtcRelax\SecureSession   |  Date:  11.05.2016 11:43:58
Loading class name:BtcRelax\DAO   |  Date:  11.05.2016 11:43:58
Start to initialize core version:1.2.2.0   |  Date:  11.05.2016 11:44:28
Loading class name:BtcRelax\RE   |  Date:  11.05.2016 11:44:28
Loading class name:BtcRelax\AM   |  Date:  11.05.2016 11:44:28
Loading class name:BtcRelax\User   |  Date:  11.05.2016 11:44:28
Loading class name:BtcRelax\CustomerDao   |  Date:  11.05.2016 11:44:28
Loading class name:BtcRelax\BaseDao   |  Date:  11.05.2016 11:44:28
Loading class name:BtcRelax\Model\Customer   |  Date:  11.05.2016 11:44:28
Loading class name:BtcRelax\Mapping\CustomerMapper   |  Date:  11.05.2016 11:44:28
Loading class name:BtcRelax\OM   |  Date:  11.05.2016 11:44:28
Loading class name:BtcRelax\SecureSession   |  Date:  11.05.2016 11:44:28
Loading class name:BtcRelax\DAO   |  Date:  11.05.2016 11:44:28
Start to initialize core version:1.2.2.0   |  Date:  11.05.2016 11:44:58
Loading class name:BtcRelax\RE   |  Date:  11.05.2016 11:44:58
Loading class name:BtcRelax\AM   |  Date:  11.05.2016 11:44:58
Loading class name:BtcRelax\User   |  Date:  11.05.2016 11:44:58
Loading class name:BtcRelax\CustomerDao   |  Date:  11.05.2016 11:44:58
Loading class name:BtcRelax\BaseDao   |  Date:  11.05.2016 11:44:58
Loading class name:BtcRelax\Model\Customer   |  Date:  11.05.2016 11:44:58
Loading class name:BtcRelax\Mapping\CustomerMapper   |  Date:  11.05.2016 11:44:58
Loading class name:BtcRelax\OM   |  Date:  11.05.2016 11:44:58
Loading class name:BtcRelax\SecureSession   |  Date:  11.05.2016 11:44:58
Loading class name:BtcRelax\DAO   |  Date:  11.05.2016 11:44:58
Start to initialize core version:1.2.2.0   |  Date:  11.05.2016 11:45:28
Loading class name:BtcRelax\RE   |  Date:  11.05.2016 11:45:28
Loading class name:BtcRelax\AM   |  Date:  11.05.2016 11:45:28
Loading class name:BtcRelax\User   |  Date:  11.05.2016 11:45:28
Loading class name:BtcRelax\CustomerDao   |  Date:  11.05.2016 11:45:28
Loading class name:BtcRelax\BaseDao   |  Date:  11.05.2016 11:45:28
Loading class name:BtcRelax\Model\Customer   |  Date:  11.05.2016 11:45:28
Loading class name:BtcRelax\Mapping\CustomerMapper   |  Date:  11.05.2016 11:45:28
Loading class name:BtcRelax\OM   |  Date:  11.05.2016 11:45:28
Loading class name:BtcRelax\SecureSession   |  Date:  11.05.2016 11:45:28
Loading class name:BtcRelax\DAO   |  Date:  11.05.2016 11:45:28
Start to initialize core version:1.2.2.0   |  Date:  11.05.2016 11:45:58
Loading class name:BtcRelax\RE   |  Date:  11.05.2016 11:45:58
Loading class name:BtcRelax\AM   |  Date:  11.05.2016 11:45:58
Loading class name:BtcRelax\User   |  Date:  11.05.2016 11:45:58
Loading class name:BtcRelax\CustomerDao   |  Date:  11.05.2016 11:45:58
Loading class name:BtcRelax\BaseDao   |  Date:  11.05.2016 11:45:58
Loading class name:BtcRelax\Model\Customer   |  Date:  11.05.2016 11:45:58
Loading class name:BtcRelax\Mapping\CustomerMapper   |  Date:  11.05.2016 11:45:58
Loading class name:BtcRelax\OM   |  Date:  11.05.2016 11:45:58
Loading class name:BtcRelax\SecureSession   |  Date:  11.05.2016 11:45:58
Loading class name:BtcRelax\DAO   |  Date:  11.05.2016 11:45:58
Start to initialize core version:1.2.2.0   |  Date:  11.05.2016 11:46:28
Loading class name:BtcRelax\RE   |  Date:  11.05.2016 11:46:28
Loading class name:BtcRelax\AM   |  Date:  11.05.2016 11:46:28
Loading class name:BtcRelax\User   |  Date:  11.05.2016 11:46:28
Loading class name:BtcRelax\CustomerDao   |  Date:  11.05.2016 11:46:28
Loading class name:BtcRelax\BaseDao   |  Date:  11.05.2016 11:46:28
Loading class name:BtcRelax\Model\Customer   |  Date:  11.05.2016 11:46:28
Loading class name:BtcRelax\Mapping\CustomerMapper   |  Date:  11.05.2016 11:46:28
Loading class name:BtcRelax\OM   |  Date:  11.05.2016 11:46:28
Loading class name:BtcRelax\SecureSession   |  Date:  11.05.2016 11:46:28
Loading class name:BtcRelax\DAO   |  Date:  11.05.2016 11:46:28
Start to initialize core version:1.2.2.0   |  Date:  11.05.2016 11:46:58
Loading class name:BtcRelax\RE   |  Date:  11.05.2016 11:46:58
Loading class name:BtcRelax\AM   |  Date:  11.05.2016 11:46:58
Loading class name:BtcRelax\User   |  Date:  11.05.2016 11:46:58
Loading class name:BtcRelax\CustomerDao   |  Date:  11.05.2016 11:46:58
Loading class name:BtcRelax\BaseDao   |  Date:  11.05.2016 11:46:58
Loading class name:BtcRelax\Model\Customer   |  Date:  11.05.2016 11:46:58
Loading class name:BtcRelax\Mapping\CustomerMapper   |  Date:  11.05.2016 11:46:58
Loading class name:BtcRelax\OM   |  Date:  11.05.2016 11:46:58
Loading class name:BtcRelax\SecureSession   |  Date:  11.05.2016 11:46:58
Loading class name:BtcRelax\DAO   |  Date:  11.05.2016 11:46:58
Start to initialize core version:1.2.2.0   |  Date:  11.05.2016 11:47:28
Loading class name:BtcRelax\RE   |  Date:  11.05.2016 11:47:28
Loading class name:BtcRelax\AM   |  Date:  11.05.2016 11:47:28
Loading class name:BtcRelax\User   |  Date:  11.05.2016 11:47:28
Loading class name:BtcRelax\CustomerDao   |  Date:  11.05.2016 11:47:28
Loading class name:BtcRelax\BaseDao   |  Date:  11.05.2016 11:47:28
Loading class name:BtcRelax\Model\Customer   |  Date:  11.05.2016 11:47:28
Loading class name:BtcRelax\Mapping\CustomerMapper   |  Date:  11.05.2016 11:47:28
Loading class name:BtcRelax\OM   |  Date:  11.05.2016 11:47:28
Loading class name:BtcRelax\SecureSession   |  Date:  11.05.2016 11:47:28
Loading class name:BtcRelax\DAO   |  Date:  11.05.2016 11:47:28
Start to initialize core version:1.2.2.0   |  Date:  11.05.2016 11:47:58
Loading class name:BtcRelax\RE   |  Date:  11.05.2016 11:47:58
Loading class name:BtcRelax\AM   |  Date:  11.05.2016 11:47:58
Loading class name:BtcRelax\User   |  Date:  11.05.2016 11:47:58
Loading class name:BtcRelax\CustomerDao   |  Date:  11.05.2016 11:47:58
Loading class name:BtcRelax\BaseDao   |  Date:  11.05.2016 11:47:58
Loading class name:BtcRelax\Model\Customer   |  Date:  11.05.2016 11:47:58
Loading class name:BtcRelax\Mapping\CustomerMapper   |  Date:  11.05.2016 11:47:58
Loading class name:BtcRelax\OM   |  Date:  11.05.2016 11:47:58
Loading class name:BtcRelax\SecureSession   |  Date:  11.05.2016 11:47:58
Loading class name:BtcRelax\DAO   |  Date:  11.05.2016 11:47:58
Start to initialize core version:1.2.2.0   |  Date:  11.05.2016 11:48:28
Loading class name:BtcRelax\RE   |  Date:  11.05.2016 11:48:28
Loading class name:BtcRelax\AM   |  Date:  11.05.2016 11:48:28
Loading class name:BtcRelax\User   |  Date:  11.05.2016 11:48:28
Loading class name:BtcRelax\CustomerDao   |  Date:  11.05.2016 11:48:28
Loading class name:BtcRelax\BaseDao   |  Date:  11.05.2016 11:48:28
Loading class name:BtcRelax\Model\Customer   |  Date:  11.05.2016 11:48:28
Loading class name:BtcRelax\Mapping\CustomerMapper   |  Date:  11.05.2016 11:48:28
Loading class name:BtcRelax\OM   |  Date:  11.05.2016 11:48:28
Loading class name:BtcRelax\SecureSession   |  Date:  11.05.2016 11:48:28
Loading class name:BtcRelax\DAO   |  Date:  11.05.2016 11:48:28
Start to initialize core version:1.2.2.0   |  Date:  11.05.2016 11:48:58
Loading class name:BtcRelax\RE   |  Date:  11.05.2016 11:48:58
Loading class name:BtcRelax\AM   |  Date:  11.05.2016 11:48:58
Loading class name:BtcRelax\User   |  Date:  11.05.2016 11:48:58
Loading class name:BtcRelax\CustomerDao   |  Date:  11.05.2016 11:48:58
Loading class name:BtcRelax\BaseDao   |  Date:  11.05.2016 11:48:58
Loading class name:BtcRelax\Model\Customer   |  Date:  11.05.2016 11:48:58
Loading class name:BtcRelax\Mapping\CustomerMapper   |  Date:  11.05.2016 11:48:58
Loading class name:BtcRelax\OM   |  Date:  11.05.2016 11:48:58
Loading class name:BtcRelax\SecureSession   |  Date:  11.05.2016 11:48:58
Loading class name:BtcRelax\DAO   |  Date:  11.05.2016 11:48:58
Start to initialize core version:1.2.2.0   |  Date:  11.05.2016 11:49:28
Loading class name:BtcRelax\RE   |  Date:  11.05.2016 11:49:28
Loading class name:BtcRelax\AM   |  Date:  11.05.2016 11:49:28
Loading class name:BtcRelax\User   |  Date:  11.05.2016 11:49:28
Loading class name:BtcRelax\CustomerDao   |  Date:  11.05.2016 11:49:28
Loading class name:BtcRelax\BaseDao   |  Date:  11.05.2016 11:49:28
Loading class name:BtcRelax\Model\Customer   |  Date:  11.05.2016 11:49:28
Loading class name:BtcRelax\Mapping\CustomerMapper   |  Date:  11.05.2016 11:49:28
Loading class name:BtcRelax\OM   |  Date:  11.05.2016 11:49:28
Loading class name:BtcRelax\SecureSession   |  Date:  11.05.2016 11:49:28
Loading class name:BtcRelax\DAO   |  Date:  11.05.2016 11:49:28
Start to initialize core version:1.2.2.0   |  Date:  11.05.2016 11:49:58
Loading class name:BtcRelax\RE   |  Date:  11.05.2016 11:49:58
Loading class name:BtcRelax\AM   |  Date:  11.05.2016 11:49:58
Loading class name:BtcRelax\User   |  Date:  11.05.2016 11:49:58
Loading class name:BtcRelax\CustomerDao   |  Date:  11.05.2016 11:49:58
Loading class name:BtcRelax\BaseDao   |  Date:  11.05.2016 11:49:58
Loading class name:BtcRelax\Model\Customer   |  Date:  11.05.2016 11:49:58
Loading class name:BtcRelax\Mapping\CustomerMapper   |  Date:  11.05.2016 11:49:58
Loading class name:BtcRelax\OM   |  Date:  11.05.2016 11:49:58
Loading class name:BtcRelax\SecureSession   |  Date:  11.05.2016 11:49:58
Loading class name:BtcRelax\DAO   |  Date:  11.05.2016 11:49:58
Start to initialize core version:1.2.2.0   |  Date:  11.05.2016 11:50:28
Loading class name:BtcRelax\RE   |  Date:  11.05.2016 11:50:28
Loading class name:BtcRelax\AM   |  Date:  11.05.2016 11:50:28
Loading class name:BtcRelax\User   |  Date:  11.05.2016 11:50:28
Loading class name:BtcRelax\CustomerDao   |  Date:  11.05.2016 11:50:28
Loading class name:BtcRelax\BaseDao   |  Date:  11.05.2016 11:50:28
Loading class name:BtcRelax\Model\Customer   |  Date:  11.05.2016 11:50:28
Loading class name:BtcRelax\Mapping\CustomerMapper   |  Date:  11.05.2016 11:50:28
Loading class name:BtcRelax\OM   |  Date:  11.05.2016 11:50:28
Loading class name:BtcRelax\SecureSession   |  Date:  11.05.2016 11:50:28
Loading class name:BtcRelax\DAO   |  Date:  11.05.2016 11:50:28
Start to initialize core version:1.2.2.0   |  Date:  11.05.2016 11:50:58
Loading class name:BtcRelax\RE   |  Date:  11.05.2016 11:50:58
Loading class name:BtcRelax\AM   |  Date:  11.05.2016 11:50:58
Loading class name:BtcRelax\User   |  Date:  11.05.2016 11:50:58
Loading class name:BtcRelax\CustomerDao   |  Date:  11.05.2016 11:50:58
Loading class name:BtcRelax\BaseDao   |  Date:  11.05.2016 11:50:58
Loading class name:BtcRelax\Model\Customer   |  Date:  11.05.2016 11:50:58
Loading class name:BtcRelax\Mapping\CustomerMapper   |  Date:  11.05.2016 11:50:58
Loading class name:BtcRelax\OM   |  Date:  11.05.2016 11:50:58
Loading class name:BtcRelax\SecureSession   |  Date:  11.05.2016 11:50:58
Loading class name:BtcRelax\DAO   |  Date:  11.05.2016 11:50:58
Start to initialize core version:1.2.2.0   |  Date:  11.05.2016 11:51:28
Loading class name:BtcRelax\RE   |  Date:  11.05.2016 11:51:28
Loading class name:BtcRelax\AM   |  Date:  11.05.2016 11:51:28
Loading class name:BtcRelax\User   |  Date:  11.05.2016 11:51:28
Loading class name:BtcRelax\CustomerDao   |  Date:  11.05.2016 11:51:28
Loading class name:BtcRelax\BaseDao   |  Date:  11.05.2016 11:51:28
Loading class name:BtcRelax\Model\Customer   |  Date:  11.05.2016 11:51:28
Loading class name:BtcRelax\Mapping\CustomerMapper   |  Date:  11.05.2016 11:51:28
Loading class name:BtcRelax\OM   |  Date:  11.05.2016 11:51:28
Loading class name:BtcRelax\SecureSession   |  Date:  11.05.2016 11:51:28
Loading class name:BtcRelax\DAO   |  Date:  11.05.2016 11:51:28
Start to initialize core version:1.2.2.0   |  Date:  11.05.2016 11:51:58
Loading class name:BtcRelax\RE   |  Date:  11.05.2016 11:51:58
Loading class name:BtcRelax\AM   |  Date:  11.05.2016 11:51:58
Loading class name:BtcRelax\User   |  Date:  11.05.2016 11:51:58
Loading class name:BtcRelax\CustomerDao   |  Date:  11.05.2016 11:51:58
Loading class name:BtcRelax\BaseDao   |  Date:  11.05.2016 11:51:58
Loading class name:BtcRelax\Model\Customer   |  Date:  11.05.2016 11:51:58
Loading class name:BtcRelax\Mapping\CustomerMapper   |  Date:  11.05.2016 11:51:58
Loading class name:BtcRelax\OM   |  Date:  11.05.2016 11:51:58
Loading class name:BtcRelax\SecureSession   |  Date:  11.05.2016 11:51:58
Loading class name:BtcRelax\DAO   |  Date:  11.05.2016 11:51:58
Start to initialize core version:1.2.2.0   |  Date:  11.05.2016 11:52:28
Loading class name:BtcRelax\RE   |  Date:  11.05.2016 11:52:28
Loading class name:BtcRelax\AM   |  Date:  11.05.2016 11:52:28
Loading class name:BtcRelax\User   |  Date:  11.05.2016 11:52:28
Loading class name:BtcRelax\CustomerDao   |  Date:  11.05.2016 11:52:28
Loading class name:BtcRelax\BaseDao   |  Date:  11.05.2016 11:52:28
Loading class name:BtcRelax\Model\Customer   |  Date:  11.05.2016 11:52:28
Loading class name:BtcRelax\Mapping\CustomerMapper   |  Date:  11.05.2016 11:52:28
Loading class name:BtcRelax\OM   |  Date:  11.05.2016 11:52:28
Loading class name:BtcRelax\SecureSession   |  Date:  11.05.2016 11:52:28
Loading class name:BtcRelax\DAO   |  Date:  11.05.2016 11:52:28
Start to initialize core version:1.2.2.0   |  Date:  11.05.2016 11:52:58
Loading class name:BtcRelax\RE   |  Date:  11.05.2016 11:52:58
Loading class name:BtcRelax\AM   |  Date:  11.05.2016 11:52:58
Loading class name:BtcRelax\User   |  Date:  11.05.2016 11:52:58
Loading class name:BtcRelax\CustomerDao   |  Date:  11.05.2016 11:52:58
Loading class name:BtcRelax\BaseDao   |  Date:  11.05.2016 11:52:58
Loading class name:BtcRelax\Model\Customer   |  Date:  11.05.2016 11:52:58
Loading class name:BtcRelax\Mapping\CustomerMapper   |  Date:  11.05.2016 11:52:58
Loading class name:BtcRelax\OM   |  Date:  11.05.2016 11:52:58
Loading class name:BtcRelax\SecureSession   |  Date:  11.05.2016 11:52:58
Loading class name:BtcRelax\DAO   |  Date:  11.05.2016 11:52:58
Start to initialize core version:1.2.2.0   |  Date:  11.05.2016 11:53:28
Loading class name:BtcRelax\RE   |  Date:  11.05.2016 11:53:28
Loading class name:BtcRelax\AM   |  Date:  11.05.2016 11:53:28
Loading class name:BtcRelax\User   |  Date:  11.05.2016 11:53:28
Loading class name:BtcRelax\CustomerDao   |  Date:  11.05.2016 11:53:28
Loading class name:BtcRelax\BaseDao   |  Date:  11.05.2016 11:53:28
Loading class name:BtcRelax\Model\Customer   |  Date:  11.05.2016 11:53:28
Loading class name:BtcRelax\Mapping\CustomerMapper   |  Date:  11.05.2016 11:53:28
Loading class name:BtcRelax\OM   |  Date:  11.05.2016 11:53:28
Loading class name:BtcRelax\SecureSession   |  Date:  11.05.2016 11:53:28
Loading class name:BtcRelax\DAO   |  Date:  11.05.2016 11:53:28
Start to initialize core version:1.2.2.0   |  Date:  11.05.2016 11:53:58
Loading class name:BtcRelax\RE   |  Date:  11.05.2016 11:53:58
Loading class name:BtcRelax\AM   |  Date:  11.05.2016 11:53:58
Loading class name:BtcRelax\User   |  Date:  11.05.2016 11:53:58
Loading class name:BtcRelax\CustomerDao   |  Date:  11.05.2016 11:53:58
Loading class name:BtcRelax\BaseDao   |  Date:  11.05.2016 11:53:58
Loading class name:BtcRelax\Model\Customer   |  Date:  11.05.2016 11:53:58
Loading class name:BtcRelax\Mapping\CustomerMapper   |  Date:  11.05.2016 11:53:58
Loading class name:BtcRelax\OM   |  Date:  11.05.2016 11:53:58
Loading class name:BtcRelax\SecureSession   |  Date:  11.05.2016 11:53:58
Loading class name:BtcRelax\DAO   |  Date:  11.05.2016 11:53:58
Start to initialize core version:1.2.2.0   |  Date:  11.05.2016 11:54:28
Loading class name:BtcRelax\RE   |  Date:  11.05.2016 11:54:28
Loading class name:BtcRelax\AM   |  Date:  11.05.2016 11:54:28
Loading class name:BtcRelax\User   |  Date:  11.05.2016 11:54:28
Loading class name:BtcRelax\CustomerDao   |  Date:  11.05.2016 11:54:28
Loading class name:BtcRelax\BaseDao   |  Date:  11.05.2016 11:54:28
Loading class name:BtcRelax\Model\Customer   |  Date:  11.05.2016 11:54:28
Loading class name:BtcRelax\Mapping\CustomerMapper   |  Date:  11.05.2016 11:54:28
Loading class name:BtcRelax\OM   |  Date:  11.05.2016 11:54:28
Loading class name:BtcRelax\SecureSession   |  Date:  11.05.2016 11:54:28
Loading class name:BtcRelax\DAO   |  Date:  11.05.2016 11:54:28
Start to initialize core version:1.2.2.0   |  Date:  11.05.2016 11:54:58
Loading class name:BtcRelax\RE   |  Date:  11.05.2016 11:54:58
Loading class name:BtcRelax\AM   |  Date:  11.05.2016 11:54:58
Loading class name:BtcRelax\User   |  Date:  11.05.2016 11:54:58
Loading class name:BtcRelax\CustomerDao   |  Date:  11.05.2016 11:54:58
Loading class name:BtcRelax\BaseDao   |  Date:  11.05.2016 11:54:58
Loading class name:BtcRelax\Model\Customer   |  Date:  11.05.2016 11:54:58
Loading class name:BtcRelax\Mapping\CustomerMapper   |  Date:  11.05.2016 11:54:58
Loading class name:BtcRelax\OM   |  Date:  11.05.2016 11:54:58
Loading class name:BtcRelax\SecureSession   |  Date:  11.05.2016 11:54:58
Loading class name:BtcRelax\DAO   |  Date:  11.05.2016 11:54:58
Start to initialize core version:1.2.2.0   |  Date:  11.05.2016 11:55:28
Loading class name:BtcRelax\RE   |  Date:  11.05.2016 11:55:28
Loading class name:BtcRelax\AM   |  Date:  11.05.2016 11:55:28
Loading class name:BtcRelax\User   |  Date:  11.05.2016 11:55:28
Loading class name:BtcRelax\CustomerDao   |  Date:  11.05.2016 11:55:28
Loading class name:BtcRelax\BaseDao   |  Date:  11.05.2016 11:55:28
Loading class name:BtcRelax\Model\Customer   |  Date:  11.05.2016 11:55:28
Loading class name:BtcRelax\Mapping\CustomerMapper   |  Date:  11.05.2016 11:55:28
Loading class name:BtcRelax\OM   |  Date:  11.05.2016 11:55:28
Loading class name:BtcRelax\SecureSession   |  Date:  11.05.2016 11:55:28
Loading class name:BtcRelax\DAO   |  Date:  11.05.2016 11:55:28
Start to initialize core version:1.2.2.0   |  Date:  11.05.2016 11:55:58
Loading class name:BtcRelax\RE   |  Date:  11.05.2016 11:55:58
Loading class name:BtcRelax\AM   |  Date:  11.05.2016 11:55:58
Loading class name:BtcRelax\User   |  Date:  11.05.2016 11:55:58
Loading class name:BtcRelax\CustomerDao   |  Date:  11.05.2016 11:55:58
Loading class name:BtcRelax\BaseDao   |  Date:  11.05.2016 11:55:58
Loading class name:BtcRelax\Model\Customer   |  Date:  11.05.2016 11:55:58
Loading class name:BtcRelax\Mapping\CustomerMapper   |  Date:  11.05.2016 11:55:58
Loading class name:BtcRelax\OM   |  Date:  11.05.2016 11:55:58
Loading class name:BtcRelax\SecureSession   |  Date:  11.05.2016 11:55:58
Loading class name:BtcRelax\DAO   |  Date:  11.05.2016 11:55:58
Start to initialize core version:1.2.2.0   |  Date:  11.05.2016 11:56:28
Loading class name:BtcRelax\RE   |  Date:  11.05.2016 11:56:28
Loading class name:BtcRelax\AM   |  Date:  11.05.2016 11:56:28
Loading class name:BtcRelax\User   |  Date:  11.05.2016 11:56:28
Loading class name:BtcRelax\CustomerDao   |  Date:  11.05.2016 11:56:28
Loading class name:BtcRelax\BaseDao   |  Date:  11.05.2016 11:56:28
Loading class name:BtcRelax\Model\Customer   |  Date:  11.05.2016 11:56:28
Loading class name:BtcRelax\Mapping\CustomerMapper   |  Date:  11.05.2016 11:56:28
Loading class name:BtcRelax\OM   |  Date:  11.05.2016 11:56:28
Loading class name:BtcRelax\SecureSession   |  Date:  11.05.2016 11:56:28
Loading class name:BtcRelax\DAO   |  Date:  11.05.2016 11:56:28
Start to initialize core version:1.2.2.0   |  Date:  11.05.2016 11:56:58
Loading class name:BtcRelax\RE   |  Date:  11.05.2016 11:56:58
Loading class name:BtcRelax\AM   |  Date:  11.05.2016 11:56:58
Loading class name:BtcRelax\User   |  Date:  11.05.2016 11:56:58
Loading class name:BtcRelax\CustomerDao   |  Date:  11.05.2016 11:56:58
Loading class name:BtcRelax\BaseDao   |  Date:  11.05.2016 11:56:58
Loading class name:BtcRelax\Model\Customer   |  Date:  11.05.2016 11:56:58
Loading class name:BtcRelax\Mapping\CustomerMapper   |  Date:  11.05.2016 11:56:58
Loading class name:BtcRelax\OM   |  Date:  11.05.2016 11:56:58
Loading class name:BtcRelax\SecureSession   |  Date:  11.05.2016 11:56:58
Loading class name:BtcRelax\DAO   |  Date:  11.05.2016 11:56:58
Start to initialize core version:1.2.2.0   |  Date:  11.05.2016 11:57:28
Loading class name:BtcRelax\RE   |  Date:  11.05.2016 11:57:28
Loading class name:BtcRelax\AM   |  Date:  11.05.2016 11:57:28
Loading class name:BtcRelax\User   |  Date:  11.05.2016 11:57:28
Loading class name:BtcRelax\CustomerDao   |  Date:  11.05.2016 11:57:28
Loading class name:BtcRelax\BaseDao   |  Date:  11.05.2016 11:57:28
Loading class name:BtcRelax\Model\Customer   |  Date:  11.05.2016 11:57:28
Loading class name:BtcRelax\Mapping\CustomerMapper   |  Date:  11.05.2016 11:57:28
Loading class name:BtcRelax\OM   |  Date:  11.05.2016 11:57:28
Loading class name:BtcRelax\SecureSession   |  Date:  11.05.2016 11:57:28
Loading class name:BtcRelax\DAO   |  Date:  11.05.2016 11:57:28
Start to initialize core version:1.2.2.0   |  Date:  11.05.2016 11:57:58
Loading class name:BtcRelax\RE   |  Date:  11.05.2016 11:57:59
Loading class name:BtcRelax\AM   |  Date:  11.05.2016 11:57:59
Loading class name:BtcRelax\User   |  Date:  11.05.2016 11:57:59
Loading class name:BtcRelax\CustomerDao   |  Date:  11.05.2016 11:57:59
Loading class name:BtcRelax\BaseDao   |  Date:  11.05.2016 11:57:59
Loading class name:BtcRelax\Model\Customer   |  Date:  11.05.2016 11:57:59
Loading class name:BtcRelax\Mapping\CustomerMapper   |  Date:  11.05.2016 11:57:59
Loading class name:BtcRelax\OM   |  Date:  11.05.2016 11:57:59
Loading class name:BtcRelax\SecureSession   |  Date:  11.05.2016 11:57:59
Loading class name:BtcRelax\DAO   |  Date:  11.05.2016 11:57:59
Start to initialize core version:1.2.2.0   |  Date:  11.05.2016 11:58:28
Loading class name:BtcRelax\RE   |  Date:  11.05.2016 11:58:28
Loading class name:BtcRelax\AM   |  Date:  11.05.2016 11:58:28
Loading class name:BtcRelax\User   |  Date:  11.05.2016 11:58:28
Loading class name:BtcRelax\CustomerDao   |  Date:  11.05.2016 11:58:28
Loading class name:BtcRelax\BaseDao   |  Date:  11.05.2016 11:58:28
Loading class name:BtcRelax\Model\Customer   |  Date:  11.05.2016 11:58:28
Loading class name:BtcRelax\Mapping\CustomerMapper   |  Date:  11.05.2016 11:58:28
Loading class name:BtcRelax\OM   |  Date:  11.05.2016 11:58:28
Loading class name:BtcRelax\SecureSession   |  Date:  11.05.2016 11:58:28
Loading class name:BtcRelax\DAO   |  Date:  11.05.2016 11:58:28
Start to initialize core version:1.2.2.0   |  Date:  11.05.2016 11:58:58
Loading class name:BtcRelax\RE   |  Date:  11.05.2016 11:58:58
Loading class name:BtcRelax\AM   |  Date:  11.05.2016 11:58:58
Loading class name:BtcRelax\User   |  Date:  11.05.2016 11:58:58
Loading class name:BtcRelax\CustomerDao   |  Date:  11.05.2016 11:58:58
Loading class name:BtcRelax\BaseDao   |  Date:  11.05.2016 11:58:58
Loading class name:BtcRelax\Model\Customer   |  Date:  11.05.2016 11:58:58
Loading class name:BtcRelax\Mapping\CustomerMapper   |  Date:  11.05.2016 11:58:58
Loading class name:BtcRelax\OM   |  Date:  11.05.2016 11:58:58
Loading class name:BtcRelax\SecureSession   |  Date:  11.05.2016 11:58:58
Loading class name:BtcRelax\DAO   |  Date:  11.05.2016 11:58:58
Start to initialize core version:1.2.2.0   |  Date:  11.05.2016 11:59:28
Loading class name:BtcRelax\RE   |  Date:  11.05.2016 11:59:28
Loading class name:BtcRelax\AM   |  Date:  11.05.2016 11:59:28
